@id,공포번호,공포일자,법령ID,법령구분명,법령명한글,법령상세링크,법령약칭명,법령일련번호,소관부처명,소관부처코드,시행일자,자법타법여부,제개정구분명,현행연혁코드
4165,00492,20150720,008556,기획재정부령,특정조달을 위한 국가를 당사자로 하는 계약에 관한 법률 시행 특례규칙,/DRF/lawService.do?OC=tooget&target=law&MST=173112&type=HTML&mobileYn=&efYd=20160114,,173112,조달청,1230000,20160114,,일부개정,현행
4166,28452,20171128,011503,대통령령,특허권 등의 등록령,/DRF/lawService.do?OC=tooget&target=law&MST=199201&type=HTML&mobileYn=&efYd=20171128,,199201,특허청,1430000,20171128,,일부개정,현행
4167,00304,20180629,011502,산업통상자원부령,특허권 등의 등록령 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=204014&type=HTML&mobileYn=&efYd=20180629,,204014,특허청,1430000,20180629,,일부개정,현행
4168,23488,20120106,005340,대통령령,특허권의 수용ㆍ실시 등에 관한 규정,/DRF/lawService.do?OC=tooget&target=law&MST=121566&type=HTML&mobileYn=&efYd=20120106,,121566,특허청,1430000,20120106,,타법개정,현행
4169,00292,20180406,008560,산업통상자원부령,특허료 등의 징수규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203127&type=HTML&mobileYn=&efYd=20180406,,203127,특허청,1430000,20180406,,일부개정,현행
4170,15582,20180417,001455,법률,특허법,/DRF/lawService.do?OC=tooget&target=law&MST=203192&type=HTML&mobileYn=&efYd=20181018,,203192,특허청,1430000,20181018,,일부개정,현행
4171,29050,20180717,005343,대통령령,특허법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204077&type=HTML&mobileYn=&efYd=20180718,,204077,특허청,1430000,20180718,,일부개정,현행
4172,00310,20181016,008561,산업통상자원부령,특허법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=204873&type=HTML&mobileYn=&efYd=20181018,,204873,특허청,1430000,20181018,,일부개정,현행
4173,01785,20020628,005963,대법원규칙,특허법ㆍ실용신안법ㆍ의장법ㆍ상표법의시행에관한규칙,/DRF/lawService.do?OC=tooget&target=law&MST=54222&type=HTML&mobileYn=&efYd=20020701,,54222,대법원,9740000,20020701,,일부개정,현행
4174,28765,20180330,005347,대통령령,특허청과 그 소속기관 직제,/DRF/lawService.do?OC=tooget&target=law&MST=203006&type=HTML&mobileYn=&efYd=20180330,,203006,"특허청,행정안전부",1430000 1741000,20180330,,일부개정,현행
4175,00290,20180330,008562,산업통상자원부령,특허청과 그 소속기관 직제 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203056&type=HTML&mobileYn=&efYd=20180330,,203056,특허청,1430000,20180330,,일부개정,현행
4176,14790,20170418,000122,법률,파견근로자보호 등에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=193410&type=HTML&mobileYn=&efYd=20170418,파견법,193410,고용노동부,1492000,20170418,,일부개정,현행
4177,26810,20151230,005348,대통령령,파견근로자보호 등에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=178001&type=HTML&mobileYn=&efYd=20151230,파견법시행령,178001,고용노동부,1492000,20151230,,타법개정,현행
4178,00179,20170203,008563,고용노동부령,파견근로자보호 등에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=191559&type=HTML&mobileYn=&efYd=20170203,파견법시행규칙,191559,고용노동부,1492000,20170203,,타법개정,현행
4179,02507,20131210,005964,대법원규칙,판례심사위원회 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=147612&type=HTML&mobileYn=&efYd=20131212,,147612,대법원,9740000,20131212,,타법개정,현행
4180,02760,20171106,010129,대법원규칙,판사가 아닌 재판연구관에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=198798&type=HTML&mobileYn=&efYd=20171106,,198798,대법원,9740000,20171106,,일부개정,현행
4181,02666,20160601,005966,대법원규칙,판사 근무성적 등 평정 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=183785&type=HTML&mobileYn=&efYd=20160601,,183785,대법원,9740000,20160601,,일부개정,현행
4182,02714,20170202,005967,대법원규칙,판사회의의 설치 및 운영에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=191499&type=HTML&mobileYn=&efYd=20170301,,191499,대법원,9740000,20170301,,타법개정,현행
4183,26591,20151020,012368,대통령령,평가인정 학습과정 운영에 관한 규정,/DRF/lawService.do?OC=tooget&target=law&MST=175597&type=HTML&mobileYn=&efYd=20151020,,175597,교육부,1342000,20151020,,제정,현행
4184,14160,20160529,000851,법률,평생교육법,/DRF/lawService.do?OC=tooget&target=law&MST=183509&type=HTML&mobileYn=&efYd=20170530,,183509,교육부,1342000,20170530,,일부개정,현행
4185,28658,20180220,003751,대통령령,평생교육법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=202238&type=HTML&mobileYn=&efYd=20180220,,202238,교육부,1342000,20180220,,일부개정,현행
4186,00141,20171229,008565,교육부령,평생교육법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=200696&type=HTML&mobileYn=&efYd=20171229,,200696,교육부,1342000,20171229,,일부개정,현행
4187,14839,20170726,000288,법률,폐광지역 개발 지원에 관한 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=195170&type=HTML&mobileYn=&efYd=20170726,폐광지역법,195170,산업통상자원부,1450000,20170726,,타법개정,현행
4188,28105,20170613,005351,대통령령,폐광지역 개발 지원에 관한 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=194215&type=HTML&mobileYn=&efYd=20170615,폐광지역법시행령,194215,산업통상자원부,1450000,20170615,,일부개정,현행
4189,12412,20140311,002010,법률,폐교재산의 활용촉진을 위한 특별법,/DRF/lawService.do?OC=tooget&target=law&MST=151806&type=HTML&mobileYn=&efYd=20140311,폐교활용법,151806,교육부,1342000,20140311,,타법개정,현행
4190,27299,20160630,005352,대통령령,폐교재산의 활용촉진을 위한 특별법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=184339&type=HTML&mobileYn=&efYd=20160701,폐교활용법시행령,184339,교육부,1342000,20160701,,타법개정,현행
4191,15103,20171128,001771,법률,폐기물관리법,/DRF/lawService.do?OC=tooget&target=law&MST=199145&type=HTML&mobileYn=&efYd=20180529,,199145,환경부,1480000,20180529,,일부개정,현행
4192,28898,20180521,005353,대통령령,폐기물관리법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203548&type=HTML&mobileYn=&efYd=20180529,,203548,환경부,1480000,20180529,,일부개정,현행
4193,00759,20180528,008567,환경부령,폐기물관리법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203604&type=HTML&mobileYn=&efYd=20180529,,203604,환경부,1480000,20180529,,일부개정,현행
4194,14784,20170418,000154,법률,폐기물의 국가 간 이동 및 그 처리에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=193403&type=HTML&mobileYn=&efYd=20171019,폐기물국가간이동법,193403,환경부,1480000,20171019,,일부개정,현행
4195,28366,20171017,005354,대통령령,폐기물의 국가 간 이동 및 그 처리에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=197846&type=HTML&mobileYn=&efYd=20171019,폐기물국가간이동법시행령,197846,환경부,1480000,20171019,,일부개정,현행
4196,14480,20161227,000156,법률,폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=188683&type=HTML&mobileYn=&efYd=20161227,폐기물시설촉진법,188683,환경부,1480000,20161227,,타법개정,현행
4197,26468,20150803,005355,대통령령,폐기물처리시설 설치촉진 및 주변지역지원 등에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=173599&type=HTML&mobileYn=&efYd=20150804,폐기물시설촉진법시행령,173599,환경부,1480000,20150804,,일부개정,현행
4198,00012,19521004,001436,대통령긴급명령,포획심판령,/DRF/lawService.do?OC=tooget&target=law&MST=4323&type=HTML&mobileYn=&efYd=19521004,,4323,"국방부,법무부",1270000 1290000,19521004,,제정,현행
4199,00707,19521004,005359,대통령령,포획심판소및고등포획심판소개설에관한건,/DRF/lawService.do?OC=tooget&target=law&MST=31205&type=HTML&mobileYn=&efYd=19521004,,31205,"국방부,법무부",1270000 1290000,19521004,,제정,현행
4200,13718,20160106,001135,법률,폭력행위 등 처벌에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=178989&type=HTML&mobileYn=&efYd=20160106,폭력행위처벌법,178989,법무부,1270000,20160106,,일부개정,현행
4201,15142,20171128,002011,법률,표시ㆍ광고의 공정화에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=199185&type=HTML&mobileYn=&efYd=20180529,표시광고법,199185,공정거래위원회,1130000,20180529,,일부개정,현행
4202,25050,20131230,005361,대통령령,표시ㆍ광고의 공정화에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=148731&type=HTML&mobileYn=&efYd=20140101,표시광고법시행령,148731,공정거래위원회,1130000,20140101,,타법개정,현행
4203,00094,20140522,008570,국토교통부령,표준설계도서등의운영에관한규칙,/DRF/lawService.do?OC=tooget&target=law&MST=154508&type=HTML&mobileYn=&efYd=20140523,,154508,국토교통부,1613000,20140523,,타법개정,현행
4204,10640,20110519,000744,법률,표준시에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=113175&type=HTML&mobileYn=&efYd=20110519,표준시법,113175,과학기술정보통신부,1721000,20110519,,전부개정,현행
4205,14267,20160529,000964,법률,풍속영업의 규제에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=183729&type=HTML&mobileYn=&efYd=20160529,풍속영업규제법,183729,경찰청,1320000,20160529,,일부개정,현행
4206,27830,20170203,005365,대통령령,풍속영업의 규제에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=191529&type=HTML&mobileYn=&efYd=20170204,풍속영업규제법시행령,191529,경찰청,1320000,20170204,,타법개정,현행
4207,15804,20181016,010168,법률,풍수해보험법,/DRF/lawService.do?OC=tooget&target=law&MST=204783&type=HTML&mobileYn=&efYd=20181016,,204783,행정안전부,1741000,20181016,,일부개정,현행
4208,28211,20170726,010202,대통령령,풍수해보험법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=195825&type=HTML&mobileYn=&efYd=20170726,,195825,행정안전부,1741000,20170726,,타법개정,현행
4209,00001,20170726,010203,행정안전부령,풍수해보험법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=196223&type=HTML&mobileYn=&efYd=20170726,,196223,행정안전부,1741000,20170726,,타법개정,현행
4210,15612,20180417,001590,법률,하도급거래 공정화에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=203238&type=HTML&mobileYn=&efYd=20181018,하도급법,203238,공정거래위원회,1130000,20181018,,일부개정,현행
4211,29238,20181016,005367,대통령령,하도급거래 공정화에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204863&type=HTML&mobileYn=&efYd=20181018,하도급법시행령,204863,공정거래위원회,1130000,20181018,,일부개정,현행
4212,15843,20181016,001815,법률,하수도법,/DRF/lawService.do?OC=tooget&target=law&MST=204830&type=HTML&mobileYn=&efYd=20181016,,204830,환경부,1480000,20181016,,일부개정,현행
4213,28583,20180116,005369,대통령령,하수도법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=201227&type=HTML&mobileYn=&efYd=20180118,,201227,환경부,1480000,20180118,,타법개정,현행
4214,00745,20180117,008578,환경부령,하수도법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=201373&type=HTML&mobileYn=&efYd=20180118,,201373,환경부,1480000,20180118,,타법개정,현행
4215,15624,20180608,001836,법률,하천법,/DRF/lawService.do?OC=tooget&target=law&MST=203696&type=HTML&mobileYn=&efYd=20180822,,203696,"국토교통부,환경부",1480000 1613000,20180822,,타법개정,현행
4216,28947,20180608,005370,대통령령,하천법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=203709&type=HTML&mobileYn=&efYd=20180608,,203709,"국토교통부,환경부",1480000 1613000,20180608,,타법개정,현행
4217,00520,20180608,008580,국토교통부령,하천법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203849&type=HTML&mobileYn=&efYd=20180608,,203849,"국토교통부,환경부",1480000 1613000,20180608,,타법개정,현행
4218,00767,20180614,013143,환경부령,하천수의 사용 및 관리 등에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=203874&type=HTML&mobileYn=&efYd=20180614,,203874,환경부,1480000,20180614,,제정,현행
4219,00306,20160504,012547,국토교통부령,하천의 구조ㆍ시설 기준에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=183106&type=HTML&mobileYn=&efYd=20160504,,183106,국토교통부,1613000,20160504,,제정,현행
4220,00001,20130323,011581,국토교통부령,하천의 유지ㆍ보수 및 안전점검에 관한 규칙,/DRF/lawService.do?OC=tooget&target=law&MST=137767&type=HTML&mobileYn=&efYd=20130323,,137767,국토교통부,1613000,20130323,,타법개정,현행
4221,09543,20090325,010948,법률,하천편입토지 보상 등에 관한 특별조치법,/DRF/lawService.do?OC=tooget&target=law&MST=92132&type=HTML&mobileYn=&efYd=20090626,하천편입토지보상법,92132,국토교통부,1613000,20090626,,제정,현행
4222,27472,20160831,011030,대통령령,하천편입토지 보상 등에 관한 특별조치법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=185958&type=HTML&mobileYn=&efYd=20160901,하천편입토지보상법시행령,185958,국토교통부,1613000,20160901,,타법개정,현행
4223,00093,20160304,008594,교육부령,학교건강검사규칙,/DRF/lawService.do?OC=tooget&target=law&MST=181634&type=HTML&mobileYn=&efYd=20160304,,181634,교육부,1342000,20160304,,일부개정,현행
4224,11771,20130522,000889,법률,학교급식법,/DRF/lawService.do?OC=tooget&target=law&MST=140225&type=HTML&mobileYn=&efYd=20131123,,140225,교육부,1342000,20131123,,일부개정,현행
4225,24876,20131122,005377,대통령령,학교급식법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=146542&type=HTML&mobileYn=&efYd=20131123,,146542,교육부,1342000,20131123,,일부개정,현행
4226,00096,20160420,008585,교육부령,학교급식법 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=182664&type=HTML&mobileYn=&efYd=20160420,,182664,교육부,1342000,20160420,,타법개정,현행
4227,15368,20180221,010584,법률,학교도서관진흥법,/DRF/lawService.do?OC=tooget&target=law&MST=202274&type=HTML&mobileYn=&efYd=20180822,학교도서관법,202274,교육부,1342000,20180822,,일부개정,현행
4228,29099,20180821,010782,대통령령,학교도서관진흥법 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=204252&type=HTML&mobileYn=&efYd=20180822,,204252,교육부,1342000,20180822,,일부개정,현행
4229,15354,20180116,012054,법률,학교 밖 청소년 지원에 관한 법률,/DRF/lawService.do?OC=tooget&target=law&MST=201174&type=HTML&mobileYn=&efYd=20180717,학교밖청소년법,201174,여성가족부,1383000,20180717,,일부개정,현행
4230,27960,20170327,012296,대통령령,학교 밖 청소년 지원에 관한 법률 시행령,/DRF/lawService.do?OC=tooget&target=law&MST=192815&type=HTML&mobileYn=&efYd=20170330,학교밖청소년법시행령,192815,여성가족부,1383000,20170330,,타법개정,현행
4231,00113,20171027,012299,여성가족부령,학교 밖 청소년 지원에 관한 법률 시행규칙,/DRF/lawService.do?OC=tooget&target=law&MST=198468&type=HTML&mobileYn=&efYd=20171027,학교밖청소년법시행규칙,198468,여성가족부,1383000,20171027,,일부개정,현행
4232,00076,20100920,008587,교육과학기술부령,학교법인 및 사립학교 직인규칙,/DRF/lawService.do?OC=tooget&target=law&MST=107810&type=HTML&mobileYn=&efYd=20100920,,107810,교육부,1342000,20100920,,일부개정,현행
4233,15534,20180327,000890,법률,학교보건법,/DRF/lawService.do?OC=tooget&target=law&MST=202897&type=HTML&mobileYn=&efYd=20180928,,202897,교육부,1342000,20180928,,타법개정,현행
